sex,embarked,pclass,age,sibsp,parch,fare,boat,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_Unknown,home.dest_CA,home.dest_CT,home.dest_England,home.dest_France,home.dest_IL,home.dest_London,home.dest_MA,home.dest_MB,home.dest_MI,home.dest_MN,home.dest_NJ,home.dest_NY,home.dest_OH,home.dest_ON,home.dest_PA,home.dest_PQ,home.dest_Unknown,home.dest_other
0.0,2.0,-0.3257250637262539,-2.194358472819581,0.4568818563467353,1.9435661328916796,-0.12215131813292736,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,0.9250444119083209,-0.476870437561905,-0.45925475729954623,-0.4744079142284437,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,-0.3257250637262539,-0.2898153037339578,-0.476870437561905,-0.45925475729954623,-0.44049716136266714,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3257250637262539,0.01389962517661189,-0.476870437561905,-0.45925475729954623,-0.44049716136266714,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,-0.6694589648721699,-0.476870437561905,-0.45925475729954623,-0.4786377616063137,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,0.8621421761081522,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.48801835245348335,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,-0.3257250637262539,2.063975395322957,-0.476870437561905,-0.45925475729954623,-0.44049716136266714,-0.7731234504959997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,0.4083475769577077,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.8621421761081522,1.1907949747050695,-0.476870437561905,-0.45925475729954623,-0.5009367344975887,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,-1.51359230356066,-0.06202910705103053,0.4568818563467353,-0.45925475729954623,0.32284080620777406,1.2934544921104738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.8621421761081522,-1.7324612160591637,0.4568818563467353,0.7421556877960667,-0.35291422206993095,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.8621421761081522,0.4694720185424664,-0.476870437561905,-0.45925475729954623,-0.4885572335330374,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,-0.3257250637262539,-0.13795783927867294,-0.476870437561905,-0.45925475729954623,-0.1544472732431908,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-1.51359230356066,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.1544472732431908,-0.7731234504959997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,-0.3257250637262539,-1.2009600904656668,-0.476870437561905,-0.45925475729954623,0.5652911549283948,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-1.51359230356066,-1.428746287148594,0.4568818563467353,1.9435661328916796,1.5803068869652461,1.2934544921104738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,-1.51359230356066,1.152830608591248,0.4568818563467353,-0.45925475729954623,0.3356060131504994,1.2934544921104738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.8621421761081522,-0.6694589648721699,-0.476870437561905,-0.45925475729954623,-0.4744079142284437,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,-1.51359230356066,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,3.4586248723129756,1.2934544921104738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,-0.3257250637262539,-0.7453876970998123,-0.476870437561905,-0.45925475729954623,0.043942165291284696,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.51359230356066,1.5324742697294602,0.4568818563467353,0.7421556877960667,3.2689239684447355,1.2934544921104738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.8621421761081522,0.7731869474530361,-0.476870437561905,-0.45925475729954623,-0.5009367344975887,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,-0.3257250637262539,-0.517601500416885,-0.476870437561905,-0.45925475729954623,-0.3943600826337193,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,-0.6694589648721699,-0.476870437561905,-0.45925475729954623,-0.4885572335330374,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,-0.3257250637262539,0.24168582185953916,-0.476870437561905,-0.45925475729954623,-0.4077398354651142,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.8621421761081522,-2.1880336094250183,0.4568818563467353,0.7421556877960667,-0.40943214351289203,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.8621421761081522,-0.9731738937827396,-0.476870437561905,-0.45925475729954623,-0.49155614365041905,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,-0.3257250637262539,1.152830608591248,-0.476870437561905,-0.45925475729954623,-0.38513266688792974,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.8621421761081522,0.01389962517661189,0.4568818563467353,0.7421556877960667,-0.1885887115026122,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.8621421761081522,-0.8972451615550971,-0.476870437561905,-0.45925475729954623,-0.48571149851703593,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,-1.8083899482868062,-0.476870437561905,0.7421556877960667,-0.40404886916679833,1.2934544921104738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,-1.51359230356066,1.2287593408188906,-0.476870437561905,-0.45925475729954623,0.7543000026157005,-0.7731234504959997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,-1.51359230356066,-0.8213164293274547,0.4568818563467353,-0.45925475729954623,0.34567866017860327,-0.7731234504959997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3257250637262539,0.01389962517661189,-0.476870437561905,-0.45925475729954623,-0.3943600826337193,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,-0.3257250637262539,0.3176145540871816,0.4568818563467353,-0.45925475729954623,-0.1544472732431908,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-1.51359230356066,0.01389962517661189,0.4568818563467353,1.9435661328916796,2.1625568205245673,-0.7731234504959997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,-0.517601500416885,-0.476870437561905,-0.45925475729954623,-0.4885572335330374,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,-1.51359230356066,1.684331734184745,0.4568818563467353,0.7421556877960667,0.8356544362800289,-0.7731234504959997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3257250637262539,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.44049716136266714,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,-0.3257250637262539,0.01389962517661189,-0.476870437561905,-0.45925475729954623,-0.3943600826337193,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,-0.3257250637262539,-0.4416727681892426,-0.476870437561905,-0.45925475729954623,-0.3943600826337193,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,-1.51359230356066,-0.6694589648721699,-0.476870437561905,0.7421556877960667,0.792054896881173,-0.7731234504959997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,0.8621421761081522,-2.251305021990313,0.4568818563467353,1.9435661328916796,-0.2545647340850075,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,-1.51359230356066,2.595476520916454,0.4568818563467353,-0.45925475729954623,0.7544531777170806,-0.7731234504959997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,-0.3257250637262539,0.01389962517661189,-0.476870437561905,-0.45925475729954623,-0.3943600826337193,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,-1.51359230356066,0.01389962517661189,-0.476870437561905,-0.45925475729954623,0.41634590092615803,1.2934544921104738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.8621421761081522,1.152830608591248,-0.476870437561905,-0.45925475729954623,-0.5009367344975887,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.8621421761081522,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.4885572335330374,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,-1.51359230356066,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.08616439672434809,1.2934544921104738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,-0.3257250637262539,-0.8972451615550971,-0.476870437561905,1.9435661328916796,-0.3943600826337193,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.8621421761081522,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.4914786333581544,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.8621421761081522,-0.7453876970998123,-0.476870437561905,-0.45925475729954623,-0.5009367344975887,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,-1.51359230356066,1.3806168052741754,-0.476870437561905,-0.45925475729954623,0.297618588008233,-0.7731234504959997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,-1.51359230356066,2.1399041275505994,-0.476870437561905,0.7421556877960667,2.1978516857522123,1.2934544921104738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3257250637262539,0.4694720185424664,-0.476870437561905,-0.45925475729954623,-0.44049716136266714,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.8621421761081522,-0.8972451615550971,0.4568818563467353,-0.45925475729954623,-0.5143939976212483,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,-1.51359230356066,1.9880466630953149,-0.476870437561905,-0.45925475729954623,-0.1442971159228223,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.3257250637262539,-0.9731738937827396,-0.476870437561905,-0.45925475729954623,-0.4128149141252984,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,-0.3257250637262539,0.24168582185953916,0.4568818563467353,1.9435661328916796,-0.12215131813292736,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.8621421761081522,-0.06202910705103053,0.4568818563467353,10.353439248560969,0.6492606382150796,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.8621421761081522,1.456545537501818,-0.476870437561905,-0.45925475729954623,-0.6342728920242479,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.8621421761081522,-1.580603751603879,0.4568818563467353,0.7421556877960667,-0.3408410713081399,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3257250637262539,-0.2898153037339578,-0.476870437561905,-0.45925475729954623,-0.3943600826337193,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,-0.06202910705103053,2.324386444164016,0.7421556877960667,-0.16428923487764996,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.8621421761081522,-1.2009600904656668,0.4568818563467353,-0.45925475729954623,-0.4268092128453629,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,-1.51359230356066,0.6972582152253937,0.4568818563467353,-0.45925475729954623,0.3973521883550248,1.2934544921104738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,-0.3257250637262539,0.24168582185953916,-0.476870437561905,1.9435661328916796,-0.1544472732431908,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-1.51359230356066,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.15583138560505924,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3257250637262539,1.3046880730465331,-0.476870437561905,-0.45925475729954623,-0.35745041965056107,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.3257250637262539,0.20372145574571793,0.4568818563467353,-0.45925475729954623,-0.07932134520727056,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.3257250637262539,-2.1880336094250183,1.3906341502553754,0.7421556877960667,0.0854655361473377,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,-0.3257250637262539,-0.06202910705103053,0.4568818563467353,-0.45925475729954623,-0.1544472732431908,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,0.8621421761081522,-0.06202910705103053,-0.476870437561905,-0.45925475729954623,-0.48571149851703593,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,-1.51359230356066,-0.06202910705103053,0.4568818563467353,-0.45925475729954623,0.3253783455378662,1.2934544921104738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,-1.580603751603879,-0.476870437561905,1.9435661328916796,-0.2554874756595865,1.2934544921104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.8621421761081522,-1.6565324838315214,2.324386444164016,0.7421556877960667,-0.24533731833921796,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,-1.51359230356066,2.063975395322957,0.4568818563467353,0.7421556877960667,2.408314275048479,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.8621421761081522,2.3297259581197056,-0.476870437561905,-0.45925475729954623,-0.3666778353963506,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.8621421761081522,-0.8972451615550971,-0.476870437561905,-0.45925475729954623,-0.4744079142284437,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.0,0.8621421761081522,-0.2898153037339578,-0.476870437561905,1.9435661328916796,-0.38005758822774555,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,-0.3257250637262539,-1.2009600904656668,0.4568818563467353,-0.45925475729954623,-0.07932134520727056,-0.7731234504959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
